date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan,jenis_tanah,resiko_bencana,target_commodity
8/12/2023,28.32,31.29,26.03,78.6,1.48,Lapangan,Aluvial,Tinggi,Padi
8/13/2023,27.48,29.58,26.35,84.43,2.1,Lapangan,Aluvial,Tinggi,Padi
8/14/2023,27.76,30.7,26.06,81.15,2.13,Lapangan,Aluvial,Tinggi,Padi
8/15/2023,27.19,29.02,25.72,81.53,1.05,Lapangan,Aluvial,Tinggi,Padi
8/16/2023,27.78,29.79,25.84,79.99,1.43,Lapangan,Aluvial,Tinggi,Padi
8/17/2023,27.66,29.86,26.08,80.43,1.63,Lapangan,Aluvial,Tinggi,Padi
8/18/2023,27.54,29.6,26.16,83.42,1.96,Lapangan,Aluvial,Tinggi,Padi
8/19/2023,27.48,30.87,24.83,82.27,2.86,Lapangan,Aluvial,Tinggi,Padi
8/20/2023,27.94,31.25,25.6,84.02,3.05,Lapangan,Aluvial,Tinggi,Padi
8/21/2023,26.84,28.53,24.77,82.6,1.88,Lapangan,Aluvial,Tinggi,Padi
8/22/2023,27.8,29.55,26.4,78.88,1.03,Lapangan,Aluvial,Tinggi,Padi
8/23/2023,26.63,27.74,25.69,86.99,1.72,Lapangan,Aluvial,Tinggi,Padi
8/24/2023,27.65,29.68,26.21,78.76,1.07,Lapangan,Aluvial,Tinggi,Padi
8/25/2023,27.47,29.78,25.96,83.06,2.03,Lapangan,Aluvial,Tinggi,Padi
8/26/2023,27.4,29.69,25.7,79.83,1.5,Lapangan,Aluvial,Tinggi,Padi
8/27/2023,27.51,29.89,25.85,81.99,1.62,Lapangan,Aluvial,Tinggi,Padi
8/28/2023,28.05,30.72,26.02,80.38,2.02,Lapangan,Aluvial,Tinggi,Padi
8/29/2023,27.89,30.94,25.32,80.23,1.28,Lapangan,Aluvial,Tinggi,Padi
8/30/2023,28.05,31.49,25.28,76.35,1.34,Lapangan,Aluvial,Tinggi,Padi
8/31/2023,28.24,30.69,26.18,76.17,1.26,Lapangan,Aluvial,Tinggi,Padi
9/1/2023,28.09,31.5,25.88,78.95,1.56,Lapangan,Aluvial,Tinggi,Padi
9/2/2023,28.05,30.89,25.61,83.36,2.48,Lapangan,Aluvial,Tinggi,Padi
9/3/2023,27.45,29.72,25.97,86.57,1.5,Lapangan,Aluvial,Tinggi,Padi
9/4/2023,26.71,28.6,25.32,84.55,1.18,Lapangan,Aluvial,Tinggi,Padi
9/5/2023,27.53,30.46,25.3,79.43,1.44,Lapangan,Aluvial,Tinggi,Padi
9/6/2023,27.44,29.84,25.65,82.87,1.33,Lapangan,Aluvial,Tinggi,Padi
9/7/2023,27.61,29.9,25.69,80.58,1.1,Lapangan,Aluvial,Tinggi,Padi
9/8/2023,27.81,30.23,26.01,79.08,1.43,Lapangan,Aluvial,Tinggi,Padi
9/9/2023,27.59,30.4,25.22,81.74,2.52,Lapangan,Aluvial,Tinggi,Padi
9/10/2023,27.36,30.32,25.33,80.06,1.44,Lapangan,Aluvial,Tinggi,Padi
9/11/2023,26.67,28.61,25.29,83.86,2.09,Lapangan,Aluvial,Tinggi,Padi
9/12/2023,27.52,30.12,25.52,79.64,1.27,Lapangan,Aluvial,Tinggi,Padi
9/13/2023,27.89,30.19,25.58,77.17,1.17,Lapangan,Aluvial,Tinggi,Padi
9/14/2023,27.57,29.7,26.18,82.94,2.07,Lapangan,Aluvial,Tinggi,Padi
9/15/2023,27.89,30.84,25.59,79.08,2.1,Lapangan,Aluvial,Tinggi,Padi
9/16/2023,27.2,29.49,25.55,84.43,2.3,Lapangan,Aluvial,Tinggi,Padi
9/17/2023,27.87,30.88,25.34,77.36,1.35,Lapangan,Aluvial,Tinggi,Padi
9/18/2023,27.38,29.21,26.2,84.62,1.61,Lapangan,Aluvial,Tinggi,Padi
9/19/2023,27.33,29.61,25.86,83.7,1.61,Lapangan,Aluvial,Tinggi,Padi
9/20/2023,26.71,28.62,25.39,86.58,1.96,Lapangan,Aluvial,Tinggi,Padi
9/21/2023,26.11,27.79,24.98,88.29,2.9,Lapangan,Aluvial,Tinggi,Padi
9/22/2023,26.73,28.62,24.77,85.77,2.3,Lapangan,Aluvial,Tinggi,Padi
9/23/2023,27.15,29.41,25.53,88.35,2.7,Lapangan,Aluvial,Tinggi,Padi
9/24/2023,26.6,28.6,25.1,87.05,3.56,Lapangan,Aluvial,Tinggi,Padi
9/25/2023,27.4,31.04,24.47,82.05,1.74,Lapangan,Aluvial,Tinggi,Padi
9/26/2023,27.29,30.01,25.42,82.63,1.29,Lapangan,Aluvial,Tinggi,Padi
9/27/2023,26.95,29.1,25.72,83.77,1.25,Lapangan,Aluvial,Tinggi,Padi
9/28/2023,27.71,30.66,25.33,81.5,1.39,Lapangan,Aluvial,Tinggi,Padi
9/29/2023,27.34,29.57,26.03,83.12,1.34,Lapangan,Aluvial,Tinggi,Padi
9/30/2023,28.02,30.83,25.95,80.36,1.35,Lapangan,Aluvial,Tinggi,Padi
10/1/2023,28.07,31.25,25.9,81.07,1.44,Lapangan,Aluvial,Tinggi,Padi
10/2/2023,27.45,30.09,25.44,86.18,2.3,Lapangan,Aluvial,Tinggi,Padi
10/3/2023,27.26,29.01,25.93,88.01,3.09,Lapangan,Aluvial,Tinggi,Padi
10/4/2023,26.64,28.15,25.66,88.35,2.69,Lapangan,Aluvial,Tinggi,Padi
10/5/2023,27.21,29.7,25.5,85.94,2.34,Lapangan,Aluvial,Tinggi,Padi
10/6/2023,27.32,29.4,25.77,86.14,1.87,Lapangan,Aluvial,Tinggi,Padi
10/7/2023,26.41,27.31,25.34,89.3,2.13,Lapangan,Aluvial,Tinggi,Padi
10/8/2023,27.13,29.61,24.96,84.47,2.38,Lapangan,Aluvial,Tinggi,Padi
10/9/2023,27.04,28.59,25.8,88.01,1.98,Lapangan,Aluvial,Tinggi,Padi
10/10/2023,26.88,29.71,24.98,84.01,2.38,Lapangan,Aluvial,Tinggi,Padi
10/11/2023,26.58,28.81,24.8,84.53,2,Lapangan,Aluvial,Tinggi,Padi
10/12/2023,26.86,29.59,25.08,85.37,2.16,Lapangan,Aluvial,Tinggi,Padi
10/13/2023,27.1,29.46,25.5,88.46,2.31,Lapangan,Aluvial,Tinggi,Padi
10/14/2023,27.07,28.77,25.97,89.12,2.84,Lapangan,Aluvial,Tinggi,Padi
10/15/2023,26.97,28.86,25.83,87.09,3.19,Lapangan,Aluvial,Tinggi,Padi
10/16/2023,27.09,29.78,25.53,85.64,1.7,Lapangan,Aluvial,Tinggi,Padi
10/17/2023,26.29,27.22,25.43,90.57,2.73,Lapangan,Aluvial,Tinggi,Padi
10/18/2023,26.54,28.79,25.03,85.54,1.45,Lapangan,Aluvial,Tinggi,Padi
10/19/2023,26.6,28.62,25.01,86.65,1.89,Lapangan,Aluvial,Tinggi,Padi
10/20/2023,26.98,29.23,25.55,84.1,1.57,Lapangan,Aluvial,Tinggi,Padi
10/21/2023,26.43,28.69,24.88,86.07,2.18,Lapangan,Aluvial,Tinggi,Padi
10/22/2023,25.68,27.26,24.66,88.32,1.86,Lapangan,Aluvial,Tinggi,Padi
10/23/2023,26.76,29.95,24.29,82.9,1.54,Lapangan,Aluvial,Tinggi,Padi
10/24/2023,26.58,28.47,25.14,87.67,2.01,Lapangan,Aluvial,Tinggi,Padi
10/25/2023,26.44,28.32,25.17,86.96,1.96,Lapangan,Aluvial,Tinggi,Padi
10/26/2023,26.86,29.11,25.05,85.88,2.15,Lapangan,Aluvial,Tinggi,Padi
10/27/2023,27.26,29.58,25.52,81.18,1.38,Lapangan,Aluvial,Tinggi,Padi
10/28/2023,26.54,27.98,25.38,88.42,1.9,Lapangan,Aluvial,Tinggi,Padi
10/29/2023,26.34,28.11,24.9,84.06,1.17,Lapangan,Aluvial,Tinggi,Padi
10/30/2023,26.72,29.31,24.18,80.56,1.43,Lapangan,Aluvial,Tinggi,Padi
10/31/2023,27.74,30.7,25.3,79.74,0.83,Lapangan,Aluvial,Tinggi,Padi
11/1/2023,27.01,29.35,25.21,82.53,1.39,Lapangan,Aluvial,Tinggi,Padi
11/2/2023,26.42,28.67,24.86,86.3,2.15,Lapangan,Aluvial,Tinggi,Padi
11/3/2023,27.2,29.81,25.47,82.66,1.31,Lapangan,Aluvial,Tinggi,Padi
11/4/2023,27.02,29.33,25.37,85.02,1.58,Lapangan,Aluvial,Tinggi,Padi
11/5/2023,27.01,28.9,25.41,86,1.45,Lapangan,Aluvial,Tinggi,Padi
11/6/2023,27.32,29.64,25.48,82.6,1.2,Lapangan,Aluvial,Tinggi,Padi
11/7/2023,27.21,30.35,24.93,82.35,1.72,Lapangan,Aluvial,Tinggi,Padi
11/8/2023,26.61,28.59,25.27,88.03,2.26,Lapangan,Aluvial,Tinggi,Padi
11/9/2023,26.66,28.75,25.22,86.07,1.82,Lapangan,Aluvial,Tinggi,Padi
11/10/2023,26.97,29.06,25.59,86.46,2.22,Lapangan,Aluvial,Tinggi,Padi
11/11/2023,26.64,27.97,25.45,90.74,2.95,Lapangan,Aluvial,Tinggi,Padi
11/12/2023,26.44,27.93,25.42,89.67,2.53,Lapangan,Aluvial,Tinggi,Padi
11/13/2023,26.71,28.95,24.99,88.52,2.29,Lapangan,Aluvial,Tinggi,Padi
11/14/2023,26.81,29.23,25.27,85.78,1.89,Lapangan,Aluvial,Tinggi,Padi
11/15/2023,26.36,28.11,24.97,86.87,1.87,Lapangan,Aluvial,Tinggi,Padi
11/16/2023,26.63,28.34,25.02,86.8,1.43,Lapangan,Aluvial,Tinggi,Padi
11/17/2023,26.81,28.79,25.34,85.98,1.2,Lapangan,Aluvial,Tinggi,Padi
11/18/2023,26.92,28.47,25.37,89.28,1.85,Lapangan,Aluvial,Tinggi,Padi
11/19/2023,26.97,28.68,25.8,87.39,1.94,Lapangan,Aluvial,Tinggi,Padi
11/20/2023,26.58,28.6,25.06,86.57,1.43,Lapangan,Aluvial,Tinggi,Padi
11/21/2023,26.48,28.23,25.24,82.75,1.05,Lapangan,Aluvial,Tinggi,Padi
11/22/2023,25.57,26.79,24.82,87.14,1.29,Lapangan,Aluvial,Tinggi,Padi
11/23/2023,25.74,27.95,23.96,85.95,1.54,Lapangan,Aluvial,Tinggi,Padi
11/24/2023,25.9,27.41,24.43,87.94,1.4,Lapangan,Aluvial,Tinggi,Padi
11/25/2023,26.61,28.7,25.13,83.64,0.87,Lapangan,Aluvial,Tinggi,Padi
11/26/2023,25.71,26.58,24.98,89.65,1.58,Lapangan,Aluvial,Tinggi,Padi
11/27/2023,25.61,26.67,24.66,92.94,2.15,Lapangan,Aluvial,Tinggi,Padi
11/28/2023,26.38,27.69,25.37,90.37,3.19,Lapangan,Aluvial,Tinggi,Padi
11/29/2023,26.4,27.34,25.44,93.71,2.97,Lapangan,Aluvial,Tinggi,Padi
11/30/2023,26.66,28.87,25.04,89.16,1.49,Lapangan,Aluvial,Tinggi,Padi
12/1/2023,26.72,28.55,25.47,88.12,1.57,Lapangan,Aluvial,Tinggi,Padi
12/2/2023,27.24,29.7,25.64,86.8,2.2,Lapangan,Aluvial,Tinggi,Padi
12/3/2023,26.57,27.72,25.39,91.34,2.74,Lapangan,Aluvial,Tinggi,Padi
12/4/2023,26.44,28.45,24.75,88.7,1.83,Lapangan,Aluvial,Tinggi,Padi
12/5/2023,26.88,28.78,25.55,87.67,1.94,Lapangan,Aluvial,Tinggi,Padi
12/6/2023,26.76,28.81,25.29,84.77,1.23,Lapangan,Aluvial,Tinggi,Padi
12/7/2023,26.47,28.38,25.06,86.12,1.31,Lapangan,Aluvial,Tinggi,Padi
12/8/2023,26.93,28.47,25.48,82.41,1.01,Lapangan,Aluvial,Tinggi,Padi
12/9/2023,27.51,29.08,26.13,86.99,1.31,Lapangan,Aluvial,Tinggi,Padi
12/10/2023,27.25,28.59,26.37,87.53,1.41,Lapangan,Aluvial,Tinggi,Padi
12/11/2023,27.12,29.02,25.75,85.41,1.35,Lapangan,Aluvial,Tinggi,Padi
12/12/2023,26.04,27.82,24.32,88.77,1.78,Lapangan,Aluvial,Tinggi,Padi
12/13/2023,26.88,29.36,24.34,78.42,1.34,Lapangan,Aluvial,Tinggi,Padi
12/14/2023,26.32,27.35,25.52,88.53,1.3,Lapangan,Aluvial,Tinggi,Padi
12/15/2023,26.53,28.15,25.09,90.83,1.48,Lapangan,Aluvial,Tinggi,Padi
12/16/2023,26.72,28.29,25.61,89.47,1.99,Lapangan,Aluvial,Tinggi,Padi
12/17/2023,26.56,27.91,25.12,87.99,1.89,Lapangan,Aluvial,Tinggi,Padi
12/18/2023,26.81,27.72,25.81,86.9,1.79,Lapangan,Aluvial,Tinggi,Padi
12/19/2023,27.31,29.67,25.3,83.34,1.38,Lapangan,Aluvial,Tinggi,Padi
12/20/2023,27.71,29.74,25.99,84.55,1.65,Lapangan,Aluvial,Tinggi,Padi
12/21/2023,27.26,28.75,26.15,83.9,1.59,Lapangan,Aluvial,Tinggi,Padi
12/22/2023,26.97,28.73,25.53,85.2,2.15,Lapangan,Aluvial,Tinggi,Padi
12/23/2023,27.12,28.96,25.68,85.04,2.69,Lapangan,Aluvial,Tinggi,Padi
12/24/2023,26.18,27.89,25.49,91.73,2.92,Lapangan,Aluvial,Tinggi,Padi
12/25/2023,25.75,26.57,25.26,93.09,3.16,Lapangan,Aluvial,Tinggi,Padi
12/26/2023,25.74,26.63,25.32,93.29,4.02,Lapangan,Aluvial,Tinggi,Padi
12/27/2023,26.58,28.77,25.1,89.25,2.53,Lapangan,Aluvial,Tinggi,Padi
12/28/2023,26.55,28.21,25.4,90.61,2.39,Lapangan,Aluvial,Tinggi,Padi
12/29/2023,26.54,28.24,24.98,87.07,1.61,Lapangan,Aluvial,Tinggi,Padi
12/30/2023,26.19,28.01,25.25,90.89,1.71,Lapangan,Aluvial,Tinggi,Padi
12/31/2023,26.34,28.01,24.74,82.86,1.2,Lapangan,Aluvial,Tinggi,Padi
1/1/2024,26.79,28.8,24.95,84.22,1.31,Lapangan,Aluvial,Tinggi,Padi
1/2/2024,26.98,28.89,25.27,84.2,1.14,Lapangan,Aluvial,Tinggi,Padi
1/3/2024,26.9,28.8,25.3,84.32,1.5,Lapangan,Aluvial,Tinggi,Padi
1/4/2024,26.78,28.89,25.11,85.12,1.38,Lapangan,Aluvial,Tinggi,Padi
1/5/2024,27.08,29.39,25.41,84.11,1.17,Lapangan,Aluvial,Tinggi,Padi
1/6/2024,27.12,29.25,25.43,81.32,1.19,Lapangan,Aluvial,Tinggi,Padi
1/7/2024,26.34,27.57,25.46,86.91,1.57,Lapangan,Aluvial,Tinggi,Padi
1/8/2024,27.06,28.69,25.55,88.26,1.6,Lapangan,Aluvial,Tinggi,Padi
1/9/2024,26.33,27.05,25.36,92.23,2.47,Lapangan,Aluvial,Tinggi,Padi
1/10/2024,26.86,28.7,25.26,85.98,1.35,Lapangan,Aluvial,Tinggi,Padi
1/11/2024,26.82,28.74,25.26,85.13,1.48,Lapangan,Aluvial,Tinggi,Padi
1/12/2024,27.15,29.14,25.11,81.91,1.42,Lapangan,Aluvial,Tinggi,Padi
1/13/2024,26.76,29.24,24.71,80.7,1.4,Lapangan,Aluvial,Tinggi,Padi
1/14/2024,27,29.06,24.78,81.24,1.36,Lapangan,Aluvial,Tinggi,Padi
1/15/2024,27.14,29.18,25.72,84.13,2.07,Lapangan,Aluvial,Tinggi,Padi
1/16/2024,26.58,28.25,25.54,88.14,2.25,Lapangan,Aluvial,Tinggi,Padi
1/17/2024,26.55,27.66,25.48,86.95,1.59,Lapangan,Aluvial,Tinggi,Padi
1/18/2024,26.48,27.91,25.14,85.78,1.56,Lapangan,Aluvial,Tinggi,Padi
1/19/2024,26.81,28.92,24.82,82.67,1.26,Lapangan,Aluvial,Tinggi,Padi
1/20/2024,27.1,29.66,25.06,80.83,1.08,Lapangan,Aluvial,Tinggi,Padi
1/21/2024,27.45,30.12,24.95,80.69,1.29,Lapangan,Aluvial,Tinggi,Padi
1/22/2024,27.5,30.12,25.85,82.17,1.55,Lapangan,Aluvial,Tinggi,Padi
1/23/2024,26.13,27.45,25.35,88.47,1.82,Lapangan,Aluvial,Tinggi,Padi
1/24/2024,26.79,28.88,25.29,85.17,1.92,Lapangan,Aluvial,Tinggi,Padi
1/25/2024,26.54,29.02,24.87,84.88,1.2,Lapangan,Aluvial,Tinggi,Padi
1/26/2024,26.39,28.48,24.85,89.55,2.25,Lapangan,Aluvial,Tinggi,Padi
1/27/2024,26.07,27.43,25.27,88.88,2.35,Lapangan,Aluvial,Tinggi,Padi
1/28/2024,26.55,28.33,25.28,85.45,2.16,Lapangan,Aluvial,Tinggi,Padi
1/29/2024,26.8,29.05,24.71,83.26,1.8,Lapangan,Aluvial,Tinggi,Padi
1/30/2024,26.95,29.4,25.19,84.14,2.31,Lapangan,Aluvial,Tinggi,Padi
1/31/2024,26.87,29.24,25.1,81.54,1.73,Lapangan,Aluvial,Tinggi,Padi
2/1/2024,27,29.54,24.83,81.84,1.36,Lapangan,Aluvial,Tinggi,Padi
2/2/2024,27.1,29.73,25.03,82.35,1.7,Lapangan,Aluvial,Tinggi,Padi
2/3/2024,26.86,29.74,24.3,84.11,1.89,Lapangan,Aluvial,Tinggi,Padi
2/4/2024,27.19,30.08,25.29,80.44,1.4,Lapangan,Aluvial,Tinggi,Padi
2/5/2024,27.16,30.29,24.54,80.79,1.6,Lapangan,Aluvial,Tinggi,Padi
2/6/2024,27.16,30.27,24.42,85.11,1.91,Lapangan,Aluvial,Tinggi,Padi
2/7/2024,27.34,29.93,25.45,84.98,1.6,Lapangan,Aluvial,Tinggi,Padi
2/8/2024,27.23,29.5,25.05,85.3,1.94,Lapangan,Aluvial,Tinggi,Padi
2/9/2024,28.11,30.31,25.81,82.84,1.52,Lapangan,Aluvial,Tinggi,Padi
2/10/2024,27.84,30.36,26.13,79.66,2.2,Lapangan,Aluvial,Tinggi,Padi
2/11/2024,27.66,30.07,25.91,81,2.93,Lapangan,Aluvial,Tinggi,Padi
2/12/2024,26.97,29.12,25.25,80.08,2.86,Lapangan,Aluvial,Tinggi,Padi
2/13/2024,27.22,29.82,25.31,80.52,2.55,Lapangan,Aluvial,Tinggi,Padi
2/14/2024,27.41,29.96,25.26,83.85,2.37,Lapangan,Aluvial,Tinggi,Padi
2/15/2024,26.86,27.96,25.74,88.83,2.28,Lapangan,Aluvial,Tinggi,Padi
2/16/2024,27.26,29.5,25.5,81.34,1.48,Lapangan,Aluvial,Tinggi,Padi
2/17/2024,27.52,29.79,25.22,79.63,1.56,Lapangan,Aluvial,Tinggi,Padi
2/18/2024,27.83,30.69,25.47,82.94,1.64,Lapangan,Aluvial,Tinggi,Padi
2/19/2024,27.45,29.39,26.06,86.83,2.1,Lapangan,Aluvial,Tinggi,Padi
2/20/2024,27.29,29.32,25.96,87.26,2.07,Lapangan,Aluvial,Tinggi,Padi
2/21/2024,27.5,29.49,26.01,87.04,2.54,Lapangan,Aluvial,Tinggi,Padi
2/22/2024,27.88,29.89,26.17,86.87,2.05,Lapangan,Aluvial,Tinggi,Padi
2/23/2024,27.97,30.71,26.07,83.33,1.73,Lapangan,Aluvial,Tinggi,Padi
2/24/2024,27.98,30.55,25.92,80.16,1.6,Lapangan,Aluvial,Tinggi,Padi
2/25/2024,27.38,29.39,25.47,81.91,1.95,Lapangan,Aluvial,Tinggi,Padi
2/26/2024,27.75,30.31,25.77,79.92,1.62,Lapangan,Aluvial,Tinggi,Padi
2/27/2024,27.72,30.23,25.82,78.46,1.79,Lapangan,Aluvial,Tinggi,Padi
2/28/2024,27.65,30.38,25.09,80.94,1.74,Lapangan,Aluvial,Tinggi,Padi
2/29/2024,27.7,30.08,25.29,82.3,1.57,Lapangan,Aluvial,Tinggi,Padi
3/1/2024,27.61,30.43,25.06,80.34,1.78,Lapangan,Aluvial,Tinggi,Padi
3/2/2024,28.05,30.54,26,79.73,1.05,Lapangan,Aluvial,Tinggi,Padi
3/3/2024,27.63,29.49,26.01,85.16,1.8,Lapangan,Aluvial,Tinggi,Padi
3/4/2024,27.72,29.33,26.12,86.97,1.75,Lapangan,Aluvial,Tinggi,Padi
3/5/2024,27.38,28.71,25.45,84.79,1.83,Lapangan,Aluvial,Tinggi,Padi
3/6/2024,27.36,30.78,25.21,78.03,1.86,Lapangan,Aluvial,Tinggi,Padi
3/7/2024,27.42,29.76,25.61,86.43,2.43,Lapangan,Aluvial,Tinggi,Padi
3/8/2024,26.3,27.76,24.83,85.73,1.95,Lapangan,Aluvial,Tinggi,Padi
3/9/2024,26.59,29.15,24.5,84.82,2.26,Lapangan,Aluvial,Tinggi,Padi
3/10/2024,27.14,29.04,25.03,80.65,1.35,Lapangan,Aluvial,Tinggi,Padi
3/11/2024,27.45,29.76,25.23,78.52,1.55,Lapangan,Aluvial,Tinggi,Padi
3/12/2024,27.07,30.76,23.93,77.2,1.79,Lapangan,Aluvial,Tinggi,Padi
3/13/2024,27.61,31.08,23.84,75.77,1.4,Lapangan,Aluvial,Tinggi,Padi
3/14/2024,27.76,31.14,25,79.79,1.82,Lapangan,Aluvial,Tinggi,Padi
3/15/2024,28.06,31.1,25.27,81.97,1.87,Lapangan,Aluvial,Tinggi,Padi
3/16/2024,27.76,30.25,25.56,81.61,1.74,Lapangan,Aluvial,Tinggi,Padi
3/17/2024,28.01,31.23,24.75,79.33,1.6,Lapangan,Aluvial,Tinggi,Padi
3/18/2024,27.63,30.03,25.49,80.45,1.69,Lapangan,Aluvial,Tinggi,Padi
3/19/2024,27.56,30.47,24.67,80.92,1.64,Lapangan,Aluvial,Tinggi,Padi
3/20/2024,27.45,29.44,25.69,82.04,1.76,Lapangan,Aluvial,Tinggi,Padi
3/21/2024,27.91,30.34,26.16,81.74,1.99,Lapangan,Aluvial,Tinggi,Padi
3/22/2024,28.07,30.87,25.23,79.67,2.04,Lapangan,Aluvial,Tinggi,Padi
3/23/2024,28.29,30.28,26.76,81.71,1.35,Lapangan,Aluvial,Tinggi,Padi
3/24/2024,28.45,31.81,25.63,81.2,1.63,Lapangan,Aluvial,Tinggi,Padi
3/25/2024,28.44,31.17,26.28,81.99,1.63,Lapangan,Aluvial,Tinggi,Padi
3/26/2024,28.4,30.93,25.92,79.95,1.52,Lapangan,Aluvial,Tinggi,Padi
3/27/2024,27.42,30.27,24.92,85.16,1.59,Lapangan,Aluvial,Tinggi,Padi
3/28/2024,28.36,31.18,25.62,80.73,1.55,Lapangan,Aluvial,Tinggi,Padi
3/29/2024,28.9,31.28,26.72,76.61,0.89,Lapangan,Aluvial,Tinggi,Padi
3/30/2024,28.63,31.11,26.79,78.36,1.54,Lapangan,Aluvial,Tinggi,Padi
3/31/2024,28.49,30.85,26.87,81.92,1.57,Lapangan,Aluvial,Tinggi,Padi
4/1/2024,28.44,31.1,26.67,80.43,1.33,Lapangan,Aluvial,Tinggi,Padi
4/2/2024,28.84,31.75,26.17,77.81,1.28,Lapangan,Aluvial,Tinggi,Padi
4/3/2024,29.14,31.75,27.33,81.07,1.34,Lapangan,Aluvial,Tinggi,Padi
4/4/2024,28.48,30.54,26.81,85.71,2.4,Lapangan,Aluvial,Tinggi,Padi
4/5/2024,28.77,31.48,26.44,81.95,2.09,Lapangan,Aluvial,Tinggi,Padi
4/6/2024,29.43,32.07,27.23,82.85,1.67,Lapangan,Aluvial,Tinggi,Padi
4/7/2024,29.17,31.85,27.14,83.24,1.95,Lapangan,Aluvial,Tinggi,Padi
4/8/2024,28.03,30,26.57,84.8,1.87,Lapangan,Aluvial,Tinggi,Padi
4/9/2024,28.14,30.93,25.57,78.02,1.2,Lapangan,Aluvial,Tinggi,Padi
4/10/2024,27.88,31.06,24.89,78.47,1.7,Lapangan,Aluvial,Tinggi,Padi
4/11/2024,28.75,31.1,26.99,78.98,2.11,Lapangan,Aluvial,Tinggi,Padi
4/12/2024,29.08,32.03,26.57,77.75,1.9,Lapangan,Aluvial,Tinggi,Padi
4/13/2024,28.51,30.68,26.27,79.91,1.21,Lapangan,Aluvial,Tinggi,Padi
4/14/2024,28.1,30.48,26.39,82.23,1.78,Lapangan,Aluvial,Tinggi,Padi
4/15/2024,28.61,31.06,26.21,80.25,1.32,Lapangan,Aluvial,Tinggi,Padi
4/16/2024,28.19,30.06,26.77,84.9,1.94,Lapangan,Aluvial,Tinggi,Padi
4/17/2024,28.75,31.82,26.81,80.37,1.21,Lapangan,Aluvial,Tinggi,Padi
4/18/2024,28.69,30.76,27.13,83.7,1.59,Lapangan,Aluvial,Tinggi,Padi
4/19/2024,28.04,29.76,26.64,86.65,2.43,Lapangan,Aluvial,Tinggi,Padi
4/20/2024,28.33,30.63,26.54,84.37,2.38,Lapangan,Aluvial,Tinggi,Padi
4/21/2024,28.73,31.33,26.76,81.57,2.05,Lapangan,Aluvial,Tinggi,Padi
4/22/2024,28.4,30,26.96,86.21,2.75,Lapangan,Aluvial,Tinggi,Padi
4/23/2024,28.45,31.12,26.17,83.87,2.4,Lapangan,Aluvial,Tinggi,Padi
4/24/2024,28.95,31.03,27.15,81.52,1.37,Lapangan,Aluvial,Tinggi,Padi
4/25/2024,29.35,32.15,27.11,77.06,1.15,Lapangan,Aluvial,Tinggi,Padi
4/26/2024,29.15,31.79,27,78.1,1.37,Lapangan,Aluvial,Tinggi,Padi
4/27/2024,29.08,30.91,27.6,79.8,1.15,Lapangan,Aluvial,Tinggi,Padi
4/28/2024,28.87,30.33,27.24,80.52,1.31,Lapangan,Aluvial,Tinggi,Padi
4/29/2024,29.79,31.94,28.04,77.84,1.08,Lapangan,Aluvial,Tinggi,Padi
4/30/2024,30.15,32.92,28.05,78.71,1.01,Lapangan,Aluvial,Tinggi,Padi
5/1/2024,29.12,31.39,27.34,85.68,1.94,Lapangan,Aluvial,Tinggi,Padi
5/2/2024,28.58,30.97,27.12,84.37,1.36,Lapangan,Aluvial,Tinggi,Padi
5/3/2024,29.41,32.61,27.15,80.03,1.86,Lapangan,Aluvial,Tinggi,Padi
5/4/2024,28.8,30.72,27.18,84.75,1.71,Lapangan,Aluvial,Tinggi,Padi
5/5/2024,29.26,31.54,27.19,79.86,1.56,Lapangan,Aluvial,Tinggi,Padi
5/6/2024,29.99,32.89,27.41,74.2,1.34,Lapangan,Aluvial,Tinggi,Padi
5/7/2024,28.81,30.47,27.61,84.36,2.1,Lapangan,Aluvial,Tinggi,Padi
5/8/2024,29.54,31.54,27.93,76.94,1.27,Lapangan,Aluvial,Tinggi,Padi
5/9/2024,29.47,31.41,27.62,77.66,1.07,Lapangan,Aluvial,Tinggi,Padi
5/10/2024,29.17,31.11,27.27,80.33,1.07,Lapangan,Aluvial,Tinggi,Padi
5/11/2024,28.61,29.7,27.62,87.09,2.28,Lapangan,Aluvial,Tinggi,Padi
5/12/2024,28.37,29.54,27.11,89.18,2,Lapangan,Aluvial,Tinggi,Padi
5/13/2024,28.5,29.91,26.93,78.55,0.93,Lapangan,Aluvial,Tinggi,Padi
5/14/2024,28.87,31.28,26.6,78.26,1.42,Lapangan,Aluvial,Tinggi,Padi
5/15/2024,28.58,30.7,27.06,82.33,1.5,Lapangan,Aluvial,Tinggi,Padi
5/16/2024,28.17,29.89,27.09,86.01,1.87,Lapangan,Aluvial,Tinggi,Padi
5/17/2024,28.4,31.07,26.22,82.31,1.58,Lapangan,Aluvial,Tinggi,Padi
5/18/2024,28.16,29.83,27,85.28,1.22,Lapangan,Aluvial,Tinggi,Padi
5/19/2024,28.21,30.44,27.14,87.88,1.79,Lapangan,Aluvial,Tinggi,Padi
5/20/2024,28.64,31.56,26.94,83.48,1.46,Lapangan,Aluvial,Tinggi,Padi
5/21/2024,28.68,32.37,26.55,80.65,1.23,Lapangan,Aluvial,Tinggi,Padi
